102,100,113,128,120,113,99,102,96
105,109,108,115,102,122,119,92,101
81,123,127,114,100,129,116,93,101
101,121,107,96,123,112,92,106,99
123,119,92,82,110,108,112,113,105
117,120,96,110,119,94,109,110,101
112,97,99,113,110,87,99,128,114
109,108,130,120,106,109,110,117,115
100,113,119,123,121,108,112,97,98
