99,106,95,106,101,103,99,107,106
102,97,98,95,100,105,103,102,106
98,102,95,97,97,106,103,101,98
97,102,97,100,103,108,97,99,98
98,93,97,100,106,106,99,102,102
100,95,98,102,102,98,97,100,105
101,98,94,101,102,100,100,102,105
103,99,103,105,102,98,103,106,100
102,103,107,106,98,98,100,105,99
