128,127,125,129,127,128,129,125,127
127,127,127,128,129,129,128,130,125
128,130,130,129,129,127,125,128,127
130,125,125,129,127,125,129,125,127
128,129,127,128,128,128,128,128,128
125,128,127,128,128,129,128,125,128
128,123,128,130,127,129,129,128,125
127,125,125,128,129,128,127,125,129
127,129,127,130,129,130,125,127,129
