200,202,202,202,207,206,206,206,201
202,202,199,202,202,205,206,206,204
206,205,206,205,205,208,202,205,202
204,207,208,207,202,202,201,200,198
202,207,209,207,207,204,204,201,199
204,206,205,205,204,201,205,201,199
202,205,206,205,202,202,205,206,202
205,201,201,201,200,202,206,206,205
204,201,204,204,201,204,205,207,202
