143,144,140,142,147,148,151,153,155
144,142,143,144,142,148,150,155,153
144,147,139,142,142,148,151,156,154
142,146,142,143,147,150,148,153,154
146,146,146,146,144,149,153,151,156
147,148,149,148,150,149,153,155,155
147,148,148,148,151,151,150,153,154
147,147,144,148,149,148,149,149,153
144,146,148,149,150,150,150,153,151
