150,145,133,145,141,131,137,132,142
149,147,153,138,145,144,137,136,140
156,148,147,141,138,147,139,142,131
154,146,134,130,136,133,133,138,131
141,141,141,141,136,142,134,136,138
134,132,140,141,138,141,127,131,137
131,132,134,136,121,125,113,133,148
138,141,145,132,115,118,116,123,142
134,147,142,136,129,119,123,119,137
