168,167,165,169,167,168,169,165,167
167,167,167,168,169,169,168,170,165
168,170,170,169,169,167,165,168,167
170,165,165,169,167,165,169,165,167
168,169,167,168,168,168,168,168,168
165,168,167,168,168,169,168,165,168
168,163,168,170,167,169,169,168,165
167,165,165,168,169,168,167,165,169
167,169,167,170,169,170,165,167,169
