144,139,129,139,136,127,132,128,137
143,141,146,133,139,138,132,131,135
149,142,141,136,133,141,134,137,127
147,140,130,126,131,129,129,133,127
136,136,136,136,131,137,130,131,133
130,128,135,136,133,136,124,127,132
127,128,130,131,118,122,111,129,142
133,136,139,128,113,116,114,120,137
130,141,137,131,125,117,120,117,132
