175,175,175,175,175,176,175,175,175
175,175,175,175,175,175,175,175,175
176,175,175,175,175,175,175,175,175
175,175,175,175,175,175,175,174,175
175,176,175,175,175,175,175,175,174
175,175,174,175,176,175,174,175,175
175,175,175,174,175,176,176,175,176
175,174,175,175,175,175,175,175,175
175,175,175,175,175,175,175,175,175
