178,178,171,177,179,181,182,180,179
182,177,176,178,179,179,181,178,180
177,184,175,174,183,181,178,182,178
179,180,175,174,178,179,178,180,175
182,180,180,178,179,180,182,178,179
181,182,180,178,178,178,178,178,175
180,180,178,177,180,178,179,178,177
182,180,175,176,177,179,182,180,179
179,178,180,179,178,180,180,177,178
