35,35,33,35,37,38,35,35,33
35,37,35,37,35,35,37,33,35
35,37,33,35,35,37,33,37,33
33,37,37,33,33,37,35,35,37
37,37,37,38,35,35,35,37,33
35,35,38,37,37,37,35,35,40
37,37,37,38,35,35,37,37,38
35,35,35,38,35,33,35,35,33
35,37,40,37,35,37,35,37,33
