107,105,116,129,122,116,104,107,101
109,113,112,118,107,124,121,98,106
88,125,128,117,105,130,119,99,106
106,123,111,101,125,115,98,110,104
125,121,98,89,114,112,115,116,109
120,122,101,114,121,100,113,114,106
115,102,104,116,114,94,104,129,117
113,112,131,122,110,113,114,120,118
105,116,121,125,123,112,115,102,103
