255,191,207,255,207,207,207,207,255
207,255,194,255,255,255,255,207,255
194,207,194,207,207,207,255,207,207
207,255,194,194,255,255,255,207,207
194,207,207,207,255,194,255,207,255
207,207,207,207,207,255,207,207,207
207,207,207,255,255,194,194,207,255
207,207,255,194,255,255,207,207,194
207,255,194,255,207,207,194,255,207
