152,143,77,135,161,176,190,169,161
190,135,126,143,161,161,176,143,169
135,200,117,108,195,176,152,183,152
161,169,117,108,152,161,152,169,117
190,169,169,143,161,169,183,152,161
176,190,169,143,152,143,152,143,117
169,169,143,135,169,152,161,143,135
183,169,117,126,135,161,183,169,161
161,143,169,161,152,169,169,135,143
